commentId,suggestionId,author,timestamp
59838,26714,JCLSpkt,6/2/2008 10:03 AM
59839,26714,ohitsrai,6/24/2008 3:58 PM
59840,26714,Melody,6/24/2008 4:15 PM
59841,26714,Milan,6/24/2008 4:35 PM
59842,26714,kpaxson,7/23/2008 5:05 PM
59843,26714,shadegr0,7/27/2008 2:05 AM
59844,26714,SailrMan,8/5/2008 10:37 AM
59845,26714,Melody,8/8/2008 6:10 PM
59846,26714,geckofre,8/13/2008 10:22 PM
59847,26714,UrbanVoy,8/22/2008 11:20 AM
59848,26714,Melody,8/22/2008 12:48 PM
59849,26714,UrbanVoy,8/22/2008 2:04 PM
59850,26714,Milan,8/25/2008 5:00 PM
59851,26714,Milan,8/25/2008 5:01 PM
59852,26714,Milan,8/25/2008 5:04 PM
59853,26714,UrbanVoy,8/25/2008 7:53 PM
59854,26714,reaneypj,9/22/2008 2:19 PM
59855,26714,lokister,9/28/2008 9:25 PM
59856,26714,jim1505,10/9/2008 11:04 PM
59857,26714,UrbanVoy,10/10/2008 6:02 AM
59858,26714,UrbanVoy,10/10/2008 10:45 AM
59859,26714,Melody,10/10/2008 2:18 PM
59860,26714,UrbanVoy,10/10/2008 2:30 PM
59861,26714,jim1505,10/15/2008 2:13 AM
59862,26714,Melody,10/22/2008 6:57 AM
59863,26714,REALTORHeather,10/25/2008 6:51 AM
59864,26714,haagendaz1960,2/7/2009 8:49 AM
59865,26714,JavaOcha,2/7/2009 3:10 PM
60382,27511,sarabee,3/29/2008 10:56 AM
60383,27511,Annie022,3/29/2008 12:02 PM
60384,27511,SamY25,3/30/2008 5:16 PM
60385,27511,Matt1981,3/31/2008 11:00 AM
60386,27511,LairdOH,3/31/2008 11:10 AM
60387,27511,Eli3Kent,3/31/2008 11:36 AM
60388,27511,ame24,3/31/2008 11:52 AM
60389,27511,DayVid,3/31/2008 12:05 PM
60390,27511,Yodels,3/31/2008 12:12 PM
60391,27511,HunterH,3/31/2008 12:16 PM
60392,27511,phil76,3/31/2008 5:10 PM
60393,27511,100woods,3/31/2008 5:11 PM
60394,27511,pennyo@a,3/31/2008 5:30 PM
60395,27511,stumel,3/31/2008 6:13 PM
60396,27511,CMARRIS,3/31/2008 6:24 PM
60397,27511,barb78,3/31/2008 8:47 PM
60398,27511,sarajane,3/31/2008 8:55 PM
60399,27511,JarvisP,3/31/2008 9:00 PM
60400,27511,PKDMD,3/31/2008 9:26 PM
60401,27511,razz,3/31/2008 10:26 PM
60402,27511,mponda,3/31/2008 10:48 PM
60403,27511,jenc,4/1/2008 5:55 AM
60404,27511,lindar,4/1/2008 5:58 AM
60405,27511,AlanC,4/1/2008 6:13 AM
60406,27511,RobinS,4/1/2008 6:16 AM
60407,27511,WinnieP,4/1/2008 6:53 AM
60408,27511,RiverP,4/1/2008 7:03 AM
60409,27511,Bethany3,4/1/2008 7:08 AM
60410,27511,TOMRUSS,4/1/2008 7:24 AM
60411,27511,BillB,4/1/2008 7:36 AM
60412,27511,LilaS,4/1/2008 8:50 AM
60413,27511,PamM,4/1/2008 8:52 AM
60414,27511,JamesMcG,4/1/2008 9:09 AM
60415,27511,Brooke77,4/1/2008 9:19 AM
60416,27511,jessieh,4/1/2008 10:11 AM
60417,27511,meow33,4/1/2008 10:19 AM
60418,27511,Stacy5F,4/1/2008 11:39 AM
60419,27511,amanda18,4/1/2008 1:09 PM
60420,27511,eppyvox,4/1/2008 3:17 PM
60421,27511,roosky,4/1/2008 3:38 PM
60422,27511,rep41111,4/1/2008 3:44 PM
60423,27511,SUPERMA,4/1/2008 3:47 PM
60424,27511,ldibiase,4/1/2008 4:37 PM
60425,27511,SandraJK,4/1/2008 6:22 PM
60426,27511,UncleST,4/1/2008 6:28 PM
60427,27511,franniem,4/1/2008 6:34 PM
60428,27511,CraigMat,4/1/2008 6:46 PM
60429,27511,fan5,4/1/2008 6:54 PM
60430,27511,Freida56,4/2/2008 7:08 AM
60431,27511,rublich,4/2/2008 8:18 AM
60867,27700,CranBliss,12/9/2008 8:56 AM
60868,27700,another8a,12/23/2008 5:11 PM
60869,27700,CranBliss,12/23/2008 6:23 PM
60870,27700,another8a,12/24/2008 4:47 PM
60871,27700,nomelon,12/29/2008 4:17 PM
60872,27700,Melody,12/29/2008 4:31 PM
60873,27700,Breve,12/29/2008 8:51 PM
60874,27700,another8a,12/30/2008 11:42 PM
60875,27700,thnksno,1/5/2009 6:27 AM
60876,27700,ewhittneys,1/9/2009 2:11 PM
60877,27700,another8a,1/10/2009 5:23 PM
60878,27700,brittanynoel,2/18/2009 3:12 PM
60879,27700,another8a,2/18/2009 4:44 PM
60880,27700,another8a,2/18/2009 4:45 PM
60881,27700,QueenofSB,6/11/2009 6:02 PM
60882,27700,VIAHiker,10/8/2009 12:01 PM
60883,27700,neuroMD,10/12/2009 10:49 PM
60884,27700,Melody,10/13/2009 5:58 AM
60885,27700,manuerwin,12/6/2009 8:34 PM
60886,27700,Kiefler,12/17/2009 6:04 PM
60887,27700,CANOOPI,1/29/2010 7:19 AM
60888,27700,Melody,1/29/2010 12:54 PM
60889,27700,thommie,2/1/2010 4:09 PM
60890,27700,nerdybirdy,2/16/2010 2:14 PM
60891,27700,laurenkl,4/6/2010 8:10 PM
60892,27700,FstrLinesPls,4/14/2010 11:08 AM
60893,27700,50,4/19/2010 11:29 PM
60894,27700,moore14,4/24/2010 10:20 AM
60895,27700,citygirl17,4/27/2010 9:41 PM
60896,27700,Dieter123,6/17/2010 2:01 PM
60897,27700,Alligood,6/18/2010 5:06 PM
60898,27700,SirMark,6/19/2010 1:20 PM
60899,27700,Peevil,6/24/2010 10:50 AM
60900,27700,CranBliss,6/24/2010 11:00 AM
63620,30332,imchris,12/17/2008 9:14 PM
63621,30332,Melody,12/17/2008 9:19 PM
63622,30332,pechipy,12/23/2008 5:33 PM
63623,30332,lhrdst1,12/25/2008 6:07 AM
63624,30332,Flysong,12/26/2008 7:43 AM
63625,30332,cerberus,12/26/2008 12:42 PM
63626,30332,pechipy,12/27/2008 12:36 PM
63627,30332,Melody,12/29/2008 10:43 AM
63628,30332,Breve,12/29/2008 10:50 AM
63629,30332,JeffDoan,1/17/2009 9:32 AM
63630,30332,lgoody,1/18/2009 3:49 PM
63631,30332,pechipy,1/19/2009 7:30 PM
63632,30332,TheZombie,1/20/2009 12:40 PM
63633,30332,aliaskye,1/21/2009 10:40 AM
63634,30332,pechipy1,9/18/2009 6:00 PM
63635,30332,Capri7,9/20/2009 9:14 AM
63636,30332,pechipy1,9/20/2009 1:15 PM
63637,30332,mnmsr4me,9/20/2009 6:09 PM
79857,35157,mikemooney,6/14/2010 5:07 PM
79858,35157,SirMark,6/14/2010 5:14 PM
79859,35157,chicagosbrocks,6/14/2010 5:24 PM
79860,35157,tkfoss,6/14/2010 5:38 PM
79861,35157,chicagosbrocks,6/14/2010 6:12 PM
79862,35157,SirMark,6/14/2010 6:16 PM
79863,35157,thewhiterabbit,6/14/2010 6:55 PM
79864,35157,JavaChicky,6/14/2010 6:57 PM
79865,35157,thewhiterabbit,6/14/2010 7:11 PM
79866,35157,JavaChicky,6/14/2010 7:20 PM
79867,35157,thewhiterabbit,6/14/2010 7:24 PM
79868,35157,adamrobertt,6/14/2010 7:43 PM
79869,35157,tkfoss,6/14/2010 7:46 PM
79870,35157,tkfoss,6/14/2010 7:56 PM
79871,35157,chicagosbrocks,6/14/2010 8:12 PM
79872,35157,adamrobertt,6/14/2010 8:29 PM
79873,35157,JavaChicky,6/14/2010 8:32 PM
79874,35157,tkfoss,6/14/2010 8:38 PM
79875,35157,chicagosbrocks,6/14/2010 8:39 PM
79876,35157,tkfoss,6/14/2010 9:29 PM
79877,35157,thewhiterabbit,6/15/2010 6:41 AM
79878,35157,tkfoss,6/15/2010 7:14 AM
79879,35157,tkfoss,6/15/2010 7:28 AM
79880,35157,tkfoss,6/15/2010 7:49 AM
79881,35157,chicagosbrocks,6/15/2010 3:37 PM
79882,35157,SirMark,6/15/2010 4:43 PM
79883,35157,chicagosbrocks,6/15/2010 5:56 PM
79884,35157,tkfoss,6/15/2010 7:11 PM
79885,35157,thewhiterabbit,6/15/2010 7:16 PM
79886,35157,stbuxcupcake,6/16/2010 9:59 AM
79887,35157,SirMark,6/16/2010 10:45 AM
79888,35157,chicagosbrocks,6/16/2010 6:59 PM
79889,35157,EddieB,7/5/2010 3:01 PM
79890,35157,SirMark,7/5/2010 8:06 PM
79891,35157,smersdorf,7/8/2010 7:35 AM
79892,35157,FLBarista47,7/17/2010 8:23 AM
79893,35157,kayydarling,7/20/2010 10:18 PM
79894,35157,cdclnd,7/27/2010 9:03 PM
79895,35157,WifiHog,7/29/2010 2:28 AM
79896,35157,SirMark,7/30/2010 9:17 PM
79897,35157,chicagosbrocks,7/31/2010 4:34 AM
79898,35157,hsmith,7/31/2010 11:16 PM
79899,35157,chicagosbrocks,8/1/2010 8:13 AM
79900,35157,SirMark,8/1/2010 1:43 PM
79901,35157,Nmlozano,8/8/2010 7:54 PM
79902,35157,aJoke_Right,8/8/2010 10:33 PM
79903,35157,JavaChicky,8/9/2010 5:10 AM
79904,35157,Cindy2008,8/17/2010 3:59 AM
79905,35157,dabeisyin,8/17/2010 8:21 AM
79906,35157,7MarsKitagawa,9/9/2010 10:49 AM
86395,38067,willydee,3/25/2008 12:25 PM
86396,38067,susansan,3/25/2008 12:28 PM
86397,38067,jackwill,3/25/2008 12:48 PM
86398,38067,tonyrevk,3/25/2008 1:15 PM
86399,38067,lanahdy,3/25/2008 1:23 PM
86400,38067,yolandar,3/25/2008 1:33 PM
86401,38067,howardfr,3/25/2008 2:47 PM
86402,38067,davechen,3/25/2008 3:06 PM
86403,38067,trentpot,3/25/2008 3:14 PM
86404,38067,juanpetm,3/25/2008 3:49 PM
86405,38067,msbuterf,3/26/2008 1:38 AM
86406,38067,luxlucid,3/26/2008 1:44 AM
86407,38067,Karamba,3/26/2008 1:59 AM
86408,38067,amekakon,3/26/2008 2:18 AM
86409,38067,kadastre,3/26/2008 2:28 AM
86410,38067,pinkpan,3/26/2008 7:27 AM
86411,38067,garwallc,3/26/2008 8:00 AM
86412,38067,janewilk,3/26/2008 8:51 AM
86413,38067,danwilly,3/26/2008 9:12 AM
86414,38067,opheliaw,3/26/2008 9:18 AM
86415,38067,henradam,3/26/2008 10:44 AM
86416,38067,bobrob23,3/26/2008 11:16 AM
86417,38067,nicknett,3/26/2008 11:35 AM
86418,38067,mannymen,3/26/2008 11:42 AM
86419,38067,rodmcd55,3/26/2008 12:28 PM
86420,38067,greggnoe,3/26/2008 2:26 PM
86421,38067,luishort,3/26/2008 2:48 PM
86422,38067,jakerobb,3/26/2008 3:09 PM
86423,38067,hannahsp,3/26/2008 3:12 PM
86424,38067,consmaca,3/26/2008 3:28 PM
86425,38067,OhCanada,3/26/2008 4:08 PM
86426,38067,tonicarr,3/26/2008 4:21 PM
86427,38067,seromski,3/26/2008 4:23 PM
86428,38067,EmberLeo,3/26/2008 4:27 PM
86429,38067,jeddobbs,3/26/2008 4:31 PM
86430,38067,gayman99,3/26/2008 4:41 PM
86431,38067,rachoblo,3/26/2008 4:49 PM
86432,38067,louis888,3/26/2008 4:51 PM
86433,38067,dinomatt,3/26/2008 4:55 PM
86434,38067,edmcnama,3/26/2008 5:04 PM
86435,38067,sarastin,3/26/2008 5:07 PM
86436,38067,denDuran,3/26/2008 6:37 PM
86437,38067,Steely,3/26/2008 7:06 PM
86438,38067,leslieWR,3/26/2008 7:25 PM
86439,38067,irisharr,3/26/2008 7:45 PM
86440,38067,ericarow,3/26/2008 7:56 PM
86441,38067,amontana,3/26/2008 8:01 PM
86442,38067,cathohar,3/26/2008 8:38 PM
86443,38067,nedpatz,3/26/2008 8:54 PM
90674,40225,dghughes,6/29/2011 7:05 AM
90675,40225,Sparklebux,7/11/2011 1:24 PM
90676,40225,TKboss,7/11/2011 2:36 PM
90677,40225,Ventiicdcoffee,7/17/2011 8:29 AM
90678,40225,Philflipsnor,7/17/2011 2:09 PM
90679,40225,Pegathome,7/19/2011 7:15 PM
90680,40225,nuts4coffee9,7/20/2011 10:51 AM
90681,40225,caramelpecan,7/21/2011 1:31 PM
90682,40225,Ravenjrl,7/24/2011 3:40 PM
90683,40225,ShoeMouth,7/26/2011 10:25 PM
90684,40225,ambatzel,7/28/2011 11:42 AM
90685,40225,rachelliang,7/31/2011 7:14 PM
90686,40225,lilikoi,8/1/2011 9:36 PM
90687,40225,bchristopher11,8/2/2011 2:41 AM
90688,40225,StarsInMyCup,8/3/2011 3:39 AM
90689,40225,elaw1575,8/9/2011 10:11 AM
90690,40225,greylark,8/9/2011 10:13 AM
90691,40225,jcw5002,8/9/2011 10:13 AM
90692,40225,ILikeCoffee123,8/9/2011 10:16 AM
90693,40225,traceyfitz,8/9/2011 10:24 AM
90694,40225,Meledie,8/9/2011 10:26 AM
90695,40225,KMcTopy,8/9/2011 10:28 AM
90696,40225,csienk,8/9/2011 10:29 AM
90697,40225,busybusymomma,8/9/2011 10:43 AM
90698,40225,PuaMoonfire,8/9/2011 10:46 AM
90699,40225,BenjiSilverman,8/9/2011 11:37 AM
90700,40225,gamaduke,8/9/2011 11:40 AM
90701,40225,jeepwitty,8/9/2011 11:43 AM
90702,40225,sobekath,8/9/2011 12:18 PM
90703,40225,queenaddie555,8/9/2011 12:26 PM
90704,40225,jsw17,8/9/2011 2:05 PM
90705,40225,IslayMsMarina,8/9/2011 2:07 PM
90706,40225,DebbieT,8/9/2011 2:14 PM
90707,40225,mwpkrfan,8/9/2011 2:26 PM
90708,40225,Cecile,8/9/2011 2:44 PM
90709,40225,orysia,8/9/2011 2:58 PM
90710,40225,slrozell,8/9/2011 4:10 PM
90711,40225,greatealover,8/9/2011 4:26 PM
90712,40225,LatteLoverB,8/9/2011 9:41 PM
90713,40225,VAharleygirl,8/10/2011 6:53 AM
90714,40225,Wendie07,8/10/2011 10:37 AM
90715,40225,BuffaloTom,8/10/2011 8:53 PM
90716,40225,Babycasi,8/11/2011 8:46 AM
90717,40225,virgo,8/11/2011 1:01 PM
90718,40225,XSemperIdem5,8/11/2011 3:41 PM
90719,40225,TygerHorse,8/12/2011 12:38 PM
90720,40225,prm1307,8/12/2011 12:44 PM
90721,40225,sncParker,8/18/2011 1:20 PM
90722,40225,RavnWyng,8/24/2011 7:50 AM
93643,41944,Mrssbq,5/13/2008 7:56 PM
93644,41944,LAWMB22,5/17/2008 12:12 PM
93645,41944,MT,5/26/2008 5:00 AM
93646,41944,dusty19,5/27/2008 12:11 PM
93647,41944,WK1,5/29/2008 8:49 AM
93648,41944,mybunny,5/30/2008 8:47 PM
93649,41944,CathG,6/1/2008 2:47 AM
93650,41944,Trapdoor,6/1/2008 1:39 PM
93651,41944,dare2,6/2/2008 5:45 PM
93652,41944,eight17,6/3/2008 9:00 AM
93653,41944,jubju2,6/4/2008 3:40 PM
93654,41944,Mygirls,6/4/2008 8:18 PM
93655,41944,SweetTee,6/5/2008 2:21 PM
93656,41944,sbuxkid3,6/8/2008 3:58 PM
93657,41944,hjrhjr,6/9/2008 8:34 AM
93658,41944,timsgirl,6/10/2008 9:55 AM
93659,41944,wincheja,6/10/2008 10:31 PM
93660,41944,marciaw,6/11/2008 6:09 PM
93661,41944,bucksrox,6/14/2008 9:59 AM
93662,41944,niecie,6/14/2008 2:27 PM
93663,41944,hwilson,6/14/2008 6:10 PM
93664,41944,lisamich,6/15/2008 12:33 PM
93665,41944,teabook,6/16/2008 7:17 AM
93666,41944,idk,6/16/2008 10:34 AM
93667,41944,idk,6/16/2008 10:38 AM
93668,41944,eemn825,6/16/2008 10:03 PM
93669,41944,Jess1224,6/17/2008 4:05 PM
93670,41944,SbuxE,6/17/2008 9:12 PM
93671,41944,p1xel,6/18/2008 8:20 PM
93672,41944,Churaira,6/19/2008 4:37 PM
93673,41944,l0V3x,6/19/2008 8:47 PM
93674,41944,elliesha,6/20/2008 1:05 PM
93675,41944,BethAnn,6/20/2008 4:45 PM
93676,41944,whmocha,6/20/2008 8:20 PM
93677,41944,molatte,6/22/2008 1:07 PM
93678,41944,lenamae,6/22/2008 3:55 PM
93679,41944,keysrk,6/23/2008 5:49 PM
93680,41944,osufan93,6/23/2008 7:03 PM
93681,41944,yay4cffe,6/24/2008 12:43 PM
93682,41944,javajule,6/24/2008 2:22 PM
93683,41944,spacewo,6/24/2008 4:47 PM
93684,41944,diana423,6/24/2008 6:43 PM
93685,41944,KeithA,6/26/2008 10:42 AM
93686,41944,craton,6/27/2008 10:09 PM
93687,41944,rebafan,7/1/2008 6:32 PM
93688,41944,tikkri,7/1/2008 10:07 PM
93689,41944,Em4Him,7/2/2008 7:33 PM
93690,41944,nb9028,7/3/2008 6:59 PM
93691,41944,flatop16,7/4/2008 2:07 PM
93692,41944,Frappeee,7/5/2008 4:12 PM
93759,41982,tkfoss,6/9/2010 7:46 PM
93760,41982,sixo6oh,6/9/2010 7:57 PM
93761,41982,tkfoss,6/9/2010 8:28 PM
93762,41982,moWhite,6/27/2010 4:36 AM
93763,41982,BobAllison,7/14/2010 3:22 PM
93764,41982,JavaChicky,7/14/2010 3:45 PM
93765,41982,RTMontgomery,7/16/2010 8:26 PM
93766,41982,rockfish,8/7/2010 10:22 PM
93767,41982,mvoights,8/18/2010 4:48 AM
93768,41982,JimmyKirk,8/26/2010 10:13 PM
93769,41982,LatteJo,8/30/2010 1:42 PM
93770,41982,execujetv12,9/7/2010 11:29 PM
93771,41982,7MarsKitagawa,9/9/2010 9:31 AM
93772,41982,calm_dn,10/21/2010 7:01 PM
93773,41982,JavaChicky,10/22/2010 10:38 AM
93774,41982,OverAerated,11/5/2010 9:54 PM
93775,41982,CateBuck,2/3/2011 7:05 AM
93776,41982,ShortLatte,2/4/2011 10:21 PM
93777,41982,LVITHOT,3/9/2011 11:03 AM
93778,41982,dabean37,3/15/2011 3:25 AM
93779,41982,Rob_Mitchell,3/17/2011 1:45 PM
94175,42206,kaylapedia,4/8/2013 1:06 PM
94176,42206,hnlworker,4/8/2013 1:10 PM
94177,42206,kaylapedia,4/8/2013 1:20 PM
94178,42206,hnlworker,4/8/2013 1:26 PM
94179,42206,drdar0134,5/12/2013 6:42 AM
94180,42206,Albaregina,6/16/2013 9:02 PM
94181,42206,RavnWyng,6/18/2013 5:36 AM
94182,42206,hnlworker,6/18/2013 7:37 PM
94183,42206,RavnWyng,6/18/2013 9:40 PM
94184,42206,CharlieMathews,6/20/2013 8:32 PM
94185,42206,Whytie,6/25/2013 6:12 AM
94186,42206,pastaspin,7/15/2013 9:42 PM
94187,42206,pnchevy,7/17/2013 7:04 PM
94188,42206,ellemo,8/9/2013 5:57 PM
94189,42206,morekudoss,8/18/2013 3:50 PM
94190,42206,montanagirl,9/2/2013 5:26 AM
94191,42206,hnlworker,9/17/2013 4:17 AM
94192,42206,cafekathy,9/27/2013 7:53 PM
94193,42206,TKboss,9/27/2013 9:15 PM
94194,42206,tonkinese,10/15/2013 9:14 PM
94195,42206,MissJackiTX,10/28/2013 11:51 PM
94196,42206,jropobo,11/20/2013 8:42 PM
94197,42206,PKTCoffee,11/20/2013 9:13 PM
94198,42206,Nebrhuskr,11/20/2013 9:41 PM
94199,42206,liljesslynn,11/20/2013 9:55 PM
94200,42206,bossmom23,11/20/2013 11:33 PM
94201,42206,regsrighthand,11/21/2013 7:02 AM
94202,42206,WorkPC,11/21/2013 9:58 AM
94203,42206,CafeReina,11/21/2013 11:00 AM
94204,42206,jlanguidey,11/21/2013 11:17 AM
94205,42206,20ozchaimomma,11/21/2013 5:12 PM
94206,42206,kaylapedia,11/21/2013 5:15 PM
94207,42206,stilphenberg,11/21/2013 5:23 PM
94208,42206,firewife2,11/22/2013 5:02 PM
94209,42206,cafe_style,11/24/2013 5:13 PM
94210,42206,ChaiLattes,11/30/2013 12:25 AM
94211,42206,zuelene,12/1/2013 6:25 AM
94212,42206,Wake55,12/1/2013 7:22 AM
94213,42206,KirklandT,12/13/2013 4:28 PM
94214,42206,andy966,3/20/2014 10:23 AM
94215,42206,javajunkieabc,3/25/2014 3:27 AM
94216,42206,RavnWyng,4/7/2014 7:54 AM
94217,42206,Jmac604,1/6/2015 5:53 PM
94218,42206,Nsosso,3/22/2015 6:11 PM
94591,42302,JitterBeanFrap,3/28/2012 10:41 AM
94592,42302,javahunk,4/24/2012 12:07 PM
94593,42302,4ntrvlr,8/28/2012 2:54 PM
94594,42302,Stracciatella,10/3/2012 8:40 AM
94595,42302,carinalopez43,2/26/2013 8:45 AM
94596,42302,wiltzon,3/7/2013 1:54 PM
94597,42302,cookiesandkyla,3/10/2013 10:53 AM
94598,42302,vegasmikayla,3/15/2013 6:25 PM
94599,42302,despresso,3/20/2013 11:21 AM
94600,42302,Chaiaffair,5/22/2013 2:20 PM
94601,42302,Nyxys,7/1/2013 10:30 AM
94602,42302,Procaffeinated,7/12/2013 7:39 AM
94603,42302,needmorechai,11/20/2013 6:11 PM
94604,42302,mcgregorsn14,11/20/2013 6:16 PM
94605,42302,justpris,11/20/2013 9:25 PM
94606,42302,RLSMED,11/20/2013 9:27 PM
94607,42302,time4arun,11/20/2013 9:32 PM
94608,42302,TAimee,11/21/2013 5:09 AM
94609,42302,jaxattax123678,11/21/2013 5:18 AM
94610,42302,Lexus350,11/21/2013 6:36 AM
94611,42302,TerriPul,11/21/2013 6:46 AM
94612,42302,flame,11/21/2013 9:02 AM
94613,42302,BucksJunky,11/21/2013 1:25 PM
94614,42302,AmieEverAfter,11/21/2013 2:21 PM
94615,42302,canary895,11/24/2013 6:56 AM
94616,42302,cabecca,11/29/2013 5:49 AM
94617,42302,seegerporter,12/8/2013 1:35 PM
94618,42302,Reigndrac,2/10/2014 7:02 PM
94619,42302,Argeevee,2/12/2014 5:45 AM
94620,42302,rockfish,3/13/2014 8:54 AM
94621,42302,chachastar,1/8/2015 2:12 PM
94787,42351,CoffeeMugged,9/9/2013 10:13 PM
94788,42351,jotaylor2,9/10/2013 7:40 AM
94789,42351,dawnkerr,10/15/2013 7:41 AM
94790,42351,CoffeeMugged,10/15/2013 9:52 AM
94791,42351,catoncaffeine,10/27/2013 6:13 PM
94792,42351,ControlChaos,10/27/2013 6:20 PM
94793,42351,shorty7123,11/10/2013 4:43 PM
94794,42351,AlITheWays,11/10/2013 4:52 PM
94795,42351,jotaylor2,11/10/2013 6:19 PM
94796,42351,minniebunny,11/13/2013 9:27 PM
94797,42351,AIlTheWay,11/13/2013 10:18 PM
94798,42351,sardesian,11/20/2013 6:26 PM
94799,42351,annmariemurray,11/20/2013 6:28 PM
94800,42351,jotaylor2,11/20/2013 6:29 PM
94801,42351,MishkaAslan,11/20/2013 6:41 PM
94802,42351,crochetmama,11/20/2013 6:45 PM
94803,42351,kapope23,11/20/2013 6:47 PM
94804,42351,jotaylor2,11/20/2013 6:48 PM
94805,42351,jotaylor2,11/20/2013 6:49 PM
94806,42351,Iamaski,11/20/2013 6:49 PM
94807,42351,jotaylor2,11/20/2013 6:51 PM
94808,42351,yaycafelatte,11/20/2013 7:18 PM
94809,42351,gabe2leebee,11/20/2013 7:30 PM
94810,42351,jameshc,11/20/2013 7:48 PM
94811,42351,expressoFiend,11/20/2013 8:19 PM
94812,42351,lotsofsbux,11/21/2013 3:34 AM
94813,42351,christinesbux,11/21/2013 7:49 AM
94814,42351,OldAsYou,11/21/2013 8:13 AM
94815,42351,jotaylor2,11/21/2013 8:52 AM
94816,42351,wendih,11/21/2013 2:18 PM
94817,42351,AnnDLMFT,11/22/2013 6:15 AM
94818,42351,gulasas4,11/22/2013 7:18 AM
94819,42351,Lucci,11/23/2013 12:18 PM
94820,42351,jotaylor2,11/23/2013 1:20 PM
94821,42351,TLCmommy,11/23/2013 8:14 PM
94822,42351,nursingschool,11/24/2013 7:13 AM
94823,42351,Kelly23ann,11/25/2013 12:11 PM
94824,42351,jotaylor2,11/25/2013 12:15 PM
94825,42351,tamrn,11/28/2013 5:54 AM
94826,42351,jotaylor2,11/28/2013 3:40 PM
94827,42351,BeachMom,12/4/2013 12:37 PM
94828,42351,jotaylor2,12/4/2013 12:52 PM
94829,42351,AngelLori5757,12/5/2013 3:14 AM
94830,42351,kl4sbx,12/13/2013 9:45 AM
94831,42351,jotaylor2,12/13/2013 10:25 AM
94832,42351,macymay123,1/2/2014 11:06 PM
94833,42351,Jesirae,1/9/2014 3:24 PM
94834,42351,Ravenstowne,2/4/2014 10:54 AM
94835,42351,blondiesunshin,3/4/2014 2:30 PM
94836,42351,jotaylor2,3/4/2014 3:17 PM
101148,44571,Steve2,1/21/2010 12:14 PM
103219,45497,Melody,3/25/2010 10:06 PM
103220,45497,pwalla,4/1/2010 5:46 AM
103221,45497,mhb28105,4/11/2010 10:59 AM
103222,45497,KitschyC,4/15/2010 6:11 PM
103223,45497,mycherrypie355,4/16/2010 8:46 AM
103224,45497,ji4,4/21/2010 5:14 AM
103225,45497,Melody,4/21/2010 6:44 AM
103226,45497,mlsc52,4/21/2010 12:04 PM
103227,45497,Jenny25,4/21/2010 2:43 PM
103228,45497,LindaU,4/24/2010 4:27 AM
103229,45497,APuckNut,4/26/2010 3:49 PM
103230,45497,SirMark,4/26/2010 5:28 PM
103231,45497,APuckNut,5/10/2010 12:01 PM
103232,45497,martinlfp,5/21/2010 6:49 PM
103233,45497,golden67,9/1/2010 2:13 PM
103234,45497,trillville,9/13/2010 2:40 PM
103235,45497,Gina5,9/16/2010 12:31 PM
103236,45497,latedajewels,9/16/2010 1:07 PM
103237,45497,Melody,9/16/2010 5:39 PM
103238,45497,coffeefan_atic,9/20/2010 12:49 PM
103239,45497,kaysmcmillan,9/21/2010 2:17 PM
103240,45497,sweetercandies,9/21/2010 2:24 PM
103241,45497,GinaWilson,9/22/2010 3:49 PM
103242,45497,500,9/26/2010 8:18 AM
103243,45497,Harly_Quin,10/1/2010 3:30 AM
103244,45497,Bermudaqueen1,10/1/2010 6:23 AM
103245,45497,StarSwat,10/10/2010 5:01 PM
103246,45497,aliendudette,10/14/2010 1:04 PM
103247,45497,femfem,10/14/2010 1:25 PM
103248,45497,capitolan,10/14/2010 2:30 PM
103249,45497,HartW,10/15/2010 6:47 AM
103250,45497,buggin2stamp,10/19/2010 5:40 PM
103251,45497,jazzee,10/20/2010 7:38 AM
103252,45497,calm_dn,10/21/2010 10:08 AM
103253,45497,kat8024,10/26/2010 1:57 PM
103254,45497,calm_dn,11/1/2010 5:03 PM
103255,45497,danielpage,11/6/2010 5:34 PM
103256,45497,meeeej,11/7/2010 3:18 PM
103419,45565,amandanor,10/20/2011 7:18 PM
103420,45565,c_bachinger,7/1/2012 4:31 AM
103421,45565,kazo79,7/19/2012 6:18 PM
103422,45565,marylamb,7/19/2012 6:57 PM
103423,45565,jedipwnces,8/2/2012 4:52 PM
103424,45565,dumba,8/15/2012 5:54 AM
103425,45565,kmacalico7,8/15/2012 12:47 PM
103426,45565,desertdummy,8/30/2012 2:55 PM
103427,45565,AnnaMeadow,9/18/2012 8:26 AM
103428,45565,keleko,9/18/2012 10:24 AM
103429,45565,CShadow,9/18/2012 10:43 AM
103430,45565,doncommando,9/18/2012 12:11 PM
103431,45565,doncommando,9/18/2012 12:12 PM
103432,45565,jennanelson,9/18/2012 12:32 PM
103433,45565,CDonley,9/18/2012 1:43 PM
103434,45565,bamonkeefan,9/18/2012 2:02 PM
103435,45565,Needsmyjava,9/18/2012 2:31 PM
103436,45565,Jerhun,9/18/2012 2:32 PM
103437,45565,ohmama,9/18/2012 2:33 PM
103438,45565,rebeccam77,9/18/2012 2:36 PM
103439,45565,Murdocksgirl,9/18/2012 2:41 PM
103440,45565,jenniferdawn73,9/18/2012 2:47 PM
103441,45565,soy_fan,9/18/2012 3:05 PM
103442,45565,rjbene,9/18/2012 3:31 PM
